appid,name,release_date,categories,genres,steamspy_tags,positive_ratings,negative_ratings,median_playtime,appid
429390,XenoShyft,2016-03-29,Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud;Stats,Casual;Indie;Strategy,Casual;Strategy;Indie,40,22,0,429390
432260,Tiltagon,2016-03-29,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Casual;Indie,Indie;Casual;Action,54,17,9,432260
444270,Hypersensitive Bob,2016-03-29,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Casual;Indie,Casual;Action;Adventure,43,9,0,444270
445110,Tasty Planet: Back for Seconds,2016-03-29,Single-player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards,Action;Adventure;Casual;Indie,Casual;Indie;Action,215,25,435,445110
446310,Sabres of Infinity,2016-03-29,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;Indie;RPG,Adventure;RPG;Indie,78,5,0,446310
446330,Guns of Infinity,2016-03-29,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;Indie;RPG,Adventure;Indie;RPG,59,3,0,446330
455910,STAR WARS™: Rogue Squadron 3D,2016-03-29,Single-player;Partial Controller Support;Steam Cloud,Action;Simulation,Action;Simulation;Star Wars,470,195,127,455910
345140,Crystal Rift,2016-03-30,Single-player;Full controller support;VR Support;Includes level editor,Adventure;Indie,Adventure;Indie;Dungeon Crawler,68,48,46,345140
366760,Adorables,2016-03-30,Single-player;Multi-player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Casual;Indie;Sports;Strategy,Casual;Sports;Indie,518,186,419,366760
366780,Magical Eyes - Red is for Anguish,2016-03-30,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats,Adventure;Indie,Adventure;Indie;Visual Novel,31,3,0,366780
398850,Epistory - Typing Chronicles,2016-03-30,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards,Action;Adventure;Indie,Typing;Adventure;Action,3603,160,298,398850
406410,Minigolf VR,2016-03-30,Single-player;Multi-player;Cross-Platform Multiplayer;Full controller support;VR Support,Casual;Indie;Sports;Early Access,Early Access;Casual;Indie,10,10,0,406410
427760,A Chair in a Room : Greenwater,2016-03-30,Single-player;Steam Achievements;VR Support;Steam Cloud,Adventure;Indie;Simulation,Adventure;Indie;Simulation,466,66,0,427760
434480,Mathoria: It All Adds Up,2016-03-30,Single-player;Steam Trading Cards;Partial Controller Support,Casual;Free to Play;Indie;RPG,Free to Play;Indie;RPG,41,35,0,434480
443700,The Inner Sea,2016-03-30,Single-player,Indie;RPG;Simulation;Strategy;Early Access,Early Access;Strategy;RPG,16,4,0,443700
449000,Steno Arcade,2016-03-30,Single-player;Captions available,Casual;Free to Play;Indie;Early Access,Early Access;Free to Play;Indie,126,42,1,449000
451880,Catch a Falling Star,2016-03-30,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Casual;Indie,Casual;Indie;Relaxing,360,137,215,451880
453880,Ninja Outbreak,2016-03-30,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie,Action;Adventure;Indie,3,1,0,453880
454320,[the Sequence],2016-03-30,Single-player;Steam Trading Cards,Indie,Indie;Puzzle;Minimalist,108,8,0,454320
456980,Parallels Cross,2016-03-30,Single-player;Steam Trading Cards,Adventure;Casual;Indie,Adventure;Indie;Casual,11,4,0,456980
457580,The Visitor,2016-03-30,Single-player,Casual;Indie,Indie;Casual;VR,149,44,7,457580
257850,Hyper Light Drifter,2016-03-31,Single-player;Local Multi-Player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Indie;RPG,Pixel Graphics;Great Soundtrack;Atmospheric,11027,721,354,257850
345990,ABRACA - Imagic Games,2016-03-31,Shared/Split Screen;Steam Achievements;Full controller support,Action,Action;4 Player Local;Local Multiplayer,31,10,0,345990
382110,Virtual Desktop,2016-03-31,VR Support;Steam Workshop,Utilities,Utilities;VR;VR Only,723,316,16,382110
407060,AltspaceVR—The Social VR App,2016-03-31,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;VR Support;Partial Controller Support,Casual;Free to Play;Massively Multiplayer;Simulation,Free to Play;VR;Casual,328,83,0,407060
409560,Run Rabbit Run,2016-03-31,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Indie;Simulation,Adventure;Action;Indie,71,17,0,409560
422980,Super Robot Jump Jump,2016-03-31,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Action;Adventure;Indie,24,5,0,422980
432250,Soviet City,2016-03-31,Single-player,Indie;Simulation;Strategy;Early Access,Early Access;Strategy;Indie,66,33,0,432250
437000,GUILTY GEAR 2 -OVERTURE-,2016-03-31,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action,Action;Fighting;Anime,90,36,0,437000
443380,Tokyo Babel,2016-03-31,Single-player;Steam Trading Cards;Steam Cloud,Adventure,Adventure;Visual Novel;Anime,50,6,0,443380
444440,Scapeland,2016-03-31,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Casual;Indie,Action;Adventure;Indie,40,26,0,444440
448610,Draw Rider,2016-03-31,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Trading Cards;Includes level editor,Action;Indie;Racing,Action;Indie;Racing,87,37,297,448610
451210,Rocket Shooter,2016-03-31,Single-player;Multi-player;Steam Achievements,Action;Sports,Action;Sports,2,4,0,451210
452930,Insane,2016-03-31,Single-player;Steam Achievements,Casual;Indie;Strategy,Indie;Strategy;Casual,6,11,0,452930
457520,Moustache Mountain,2016-03-31,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Stats;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,77,36,0,457520
392190,#SelfieTennis,2016-04-01,Single-player;Steam Achievements;VR Support,Indie;Sports,Tennis;Sports;Indie,70,25,0,392190
400360,Adam's Venture: Origins,2016-04-01,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Puzzle,103,51,0,400360
412600,Lup,2016-04-01,Single-player;Full controller support;Steam Trading Cards,Action;Indie,Indie;Action;Platformer,149,186,226,412600
420930,CHKN,2016-04-01,Single-player;Online Multi-Player;Online Co-op;Steam Achievements;Steam Workshop;Partial Controller Support,Adventure;Casual;Indie;Early Access,Early Access;Sandbox;Adventure,406,100,0,420930
428870,Take the Dream IX,2016-04-01,Single-player;Full controller support;Steam Cloud,Sexual Content;Nudity;Violent;Gore;Adventure;Free to Play;Indie;RPG,Free to Play;Adventure;RPGMaker,113,29,0,428870
429330,Stikbold! A Dodgeball Adventure,2016-04-01,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Action;Indie;Sports,Sports;Action;Indie,286,41,188,429330
448570,Origin Of Destiny: Crimson Awakening,2016-04-01,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Free to Play;Indie;RPG;Early Access,Early Access;Free to Play;RPG,87,32,0,448570
456430,Christmas Adventure: Candy Storm,2016-04-01,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie,Casual;Indie;Hidden Object,218,24,578,456430
457490,"Forgotten, Not Lost - A Kinetic Novel",2016-04-01,Single-player;Steam Achievements;Steam Trading Cards,Casual;RPG;Simulation,Casual;Visual Novel;RPG,171,24,273,457490
457860,Apollo 11 VR,2016-04-01,Single-player;Captions available;Partial Controller Support,Adventure;Simulation,Simulation;Adventure;VR,478,80,0,457860
458420,Last Heroes 3,2016-04-01,Single-player;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;RPG;Strategy,RPGMaker;Adventure;Strategy,34,12,0,458420
459100,Epsilon corp.,2016-04-01,Single-player;Steam Trading Cards,Action;Adventure;Indie,Action;Adventure;Indie,95,49,238,459100
463240,Magma Chamber,2016-04-01,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats;Steam Leaderboards,Action;Adventure;Casual;Indie;Strategy;Early Access,Early Access;Casual;Strategy,26,10,242,463240
451650,Whirligig VR Media Player,2016-04-03,VR Support;Partial Controller Support,Utilities;Video Production;Early Access,Early Access;Video Production;Utilities,244,64,0,451650
380670,Final Approach,2016-04-04,Single-player;Steam Achievements;VR Support;SteamVR Collectibles;Steam Cloud;Steam Leaderboards,Action;Casual;Indie;Simulation;Strategy,VR;Casual;Strategy,319,17,0,380670
388320,1979 Revolution: Black Friday,2016-04-04,Single-player;Steam Achievements;Steam Trading Cards;Captions available,Adventure;Indie,Choices Matter;Adventure;Indie,632,195,0,388320
409390,Marble Mountain,2016-04-04,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;VR Support;Steam Cloud;Steam Leaderboards,Action;Adventure;Casual;Indie,Action;Casual;Adventure,40,14,0,409390
418260,Gumball Drift,2016-04-04,Single-player;Multi-player;Full controller support;VR Support,Action;Racing;Sports,Racing;Action;Sports,8,8,0,418260
418520,SculptrVR,2016-04-04,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;VR Support;Includes level editor,Indie,Indie;VR;VR Only,61,1,0,418520
420550,Super Arcade Football,2016-04-04,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Full controller support,Action;Indie;Sports;Early Access,Early Access;Sports;Action,88,25,0,420550
420840,BLARP!,2016-04-04,Single-player;VR Support,Casual;Indie,Indie;Casual;VR,164,9,0,420840
426000,HunieCam Studio,2016-04-04,Single-player;Steam Achievements;Steam Trading Cards,Indie;Simulation,Mature;Nudity;Sexual Content,3214,645,237,426000
426010,Womb Room,2016-04-04,Single-player;Steam Achievements;Full controller support;VR Support;Steam Workshop,Simulation,Simulation,17,33,0,426010
429830,Unseen Diplomacy,2016-04-04,Single-player;VR Support,Action;Indie;Simulation,Action;Simulation;Indie,134,15,0,429830
432990,Green Game: TimeSwapper,2016-04-04,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie,Indie;Action;Platformer,42,4,249,432990
434430,Abbot's Book Demo,2016-04-04,Single-player;VR Support,Adventure;Free to Play;Indie;RPG,Adventure;Free to Play;RPG,155,18,0,434430
435800,Binaries,2016-04-04,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Action;Indie,Indie;Action;Difficult,53,5,0,435800
436940,Quar: Battle for Gate 18,2016-04-04,Single-player;VR Support,Action;Strategy,Strategy;Action;VR,49,7,0,436940
439310,Until I Have You,2016-04-04,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats,Indie,Indie;Platformer;Cyberpunk,84,23,0,439310
444550,Void 21,2016-04-04,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;VR Support;Steam Cloud,Action;Indie;Racing,Racing;Action;Indie,24,6,0,444550
447270,IKEA VR Experience,2016-04-04,Single-player;VR Support,Free to Play,Sexual Content;VR;Free to Play,194,70,8,447270
449820,Daughter of Shadows: An SCP Breach Event,2016-04-04,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;RPG,Adventure;RPG;Indie,47,35,0,449820
451870,Nighttime Terror VR: Dessert Defender,2016-04-04,Single-player;VR Support,Casual;Indie,Casual;Indie;VR,10,6,0,451870
454720,RAM BOE,2016-04-04,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Casual;Indie,Indie;Casual;Puzzle,12,2,0,454720
457960,Holopoint,2016-04-04,Single-player;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,Action;Indie;Simulation;Sports,Sports;Action;Indie,607,60,162,457960
458370,VR Baseball,2016-04-04,Single-player;Full controller support;VR Support,Indie;Sports,Indie;Sports;VR,20,6,0,458370
270130,The Gallery - Episode 1: Call of the Starseed,2016-04-05,Single-player;Steam Achievements;VR Support;SteamVR Collectibles;Steam Cloud,Adventure;Casual;Indie,Adventure;Indie;VR,1175,190,0,270130
311690,Enter the Gungeon,2016-04-05,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,Bullet Hell;Pixel Graphics;Rogue-like,24947,1573,1060,311690
314970,Age of Conquest IV,2016-04-05,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Steam Cloud;Stats;Includes level editor;Commentary available,Free to Play;Indie;Strategy,Free to Play;Strategy;Turn-Based Strategy,1229,334,141,314970
322770,Vanishing Realms™,2016-04-05,Single-player;Steam Achievements;VR Support,Action;Adventure;RPG;Early Access,Early Access;RPG;Adventure,2132,132,0,322770
325430,Metaverse,2016-04-05,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Workshop;Partial Controller Support,Action;Adventure;Indie;RPG;Simulation;Early Access,Early Access;Adventure;Experimental,38,43,0,325430
327140,Tilt Brush,2016-04-05,VR Support;SteamVR Collectibles,Design & Illustration,Design & Illustration;VR;Hand-drawn,796,26,92,327140
341460,Fallen Temple,2016-04-05,Single-player,RPG,RPG;RPGMaker,2,1,0,341460
373470,A Wizard's Lizard: Soul Thief,2016-04-05,Single-player;Full controller support,Action;Indie;RPG;Early Access,Early Access;Action;Indie,43,10,0,373470
380220,Hover Junkers,2016-04-05,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;VR Support;SteamVR Collectibles;Steam Cloud;Stats;Steam Leaderboards,Action;Adventure;Indie,VR;Action;Indie,514,266,0,380220
386690,Fantastic Contraption,2016-04-05,Single-player;Steam Achievements;Steam Trading Cards;Captions available;VR Support;Steam Workshop;SteamVR Collectibles;Steam Cloud;Includes level editor,Indie;Simulation,Indie;Simulation;VR,199,57,0,386690
392680,Jeeboman,2016-04-05,Single-player;Steam Achievements;Steam Trading Cards;VR Support;Stats,Action;Indie,Action;Indie;VR,28,10,0,392680
396060,The Rose and I,2016-04-05,Single-player;Full controller support;VR Support,Casual;Indie,Indie;Casual;VR,142,18,0,396060
410570,Gunjack,2016-04-05,Single-player;Steam Achievements;VR Support;Partial Controller Support;Steam Leaderboards,Action;Casual,Action;Casual;VR,153,34,40,410570
411820,The FOO Show featuring Will Smith,2016-04-05,Single-player;Full controller support,Simulation;Early Access,Early Access;Simulation;VR,130,11,0,411820
412740,Audioshield,2016-04-05,Single-player;VR Support;SteamVR Collectibles,Indie,Indie;VR;Music,2080,426,40,412740
412790,Adventure Time: Magic Man's Head Games,2016-04-05,Single-player;Steam Achievements;Full controller support;VR Support;Steam Cloud,Action;Adventure,Adventure;Action;VR,105,36,0,412790
414120,Modbox,2016-04-05,Single-player;Multi-player;Online Multi-Player;Online Co-op;VR Support;Steam Workshop;Steam Leaderboards;Includes level editor,Casual;Indie;Simulation;Early Access,Early Access;Simulation;Indie,141,15,484,414120
422860,Holodance,2016-04-05,Single-player;Steam Achievements;Steam Trading Cards;VR Support;Stats;Steam Leaderboards,Casual;Indie;Sports;Early Access,Early Access;Indie;Casual,161,22,0,422860
425720,Cloudlands : VR Minigolf,2016-04-05,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;VR Support;Steam Workshop;Steam Leaderboards;Includes level editor,Casual;Sports,Sports;Casual;VR,230,43,0,425720
427890,Felt Tip Circus,2016-04-05,Single-player;Shared/Split Screen;VR Support;Steam Workshop;Includes level editor,Action;Casual;Indie,Action;Indie;Casual,19,6,0,427890
428370,Windlands,2016-04-05,Single-player;Steam Achievements;Full controller support;VR Support;Steam Cloud;Steam Leaderboards,Adventure;Indie,VR;Adventure;Indie,546,168,0,428370
431370,Diorama No.3 : The Marchland,2016-04-05,Single-player;VR Support,Casual;Indie;Simulation,Indie;Casual;Simulation,12,4,0,431370
431390,Diorama No.1 : Blocked In,2016-04-05,Single-player,Casual;Indie;Simulation,Casual;Indie;Simulation,20,7,0,431390
433600,A Legend of Luca,2016-04-05,Single-player;Steam Achievements;Steam Trading Cards;VR Support;Steam Workshop;Steam Cloud,Action;Adventure;Indie,Action;Adventure;Indie,162,32,0,433600
433700,Carpe Lucem - Seize The Light VR,2016-04-05,Single-player;Full controller support;Steam Workshop;Includes level editor,Casual;Indie;Strategy,Casual;Indie;Strategy,40,5,0,433700
436220,A-10 VR,2016-04-05,Single-player;Steam Achievements;Steam Trading Cards;VR Support,Action;Indie,Action;Indie;VR,136,8,0,436220
439550,'n Verlore Verstand,2016-04-05,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;VR Support;Steam Leaderboards,Adventure;Casual;Indie,Adventure;Indie;Casual,40,46,0,439550
